Id,Category
26712,18
26713,22
26714,3
26715,24
26716,11
26717,12
26718,20
26719,11
26720,26
26721,8
26722,19
26723,22
26724,25
26725,19
26726,6
26727,11
26728,20
26729,11
26730,20
26731,14
26732,22
26733,18
26734,20
26735,3
26736,19
26737,12
26738,20
26739,19
26740,19
26741,26
26742,19
26743,19
26744,19
26745,22
26746,22
26747,19
26748,14
26749,19
26750,6
26751,20
26752,20
26753,11
26754,14
26755,18
26756,11
26757,20
26758,19
26759,13
26760,17
26761,26
26762,6
26763,19
26764,22
26765,11
26766,19
26767,19
26768,6
26769,27
26770,3
26771,3
26772,14
26773,26
26774,9
26775,6
26776,24
26777,26
26778,1
26779,6
26780,14
26781,26
26782,24
26783,19
26784,3
26785,1
26786,24
26787,19
26788,26
26789,19
26790,8
26791,20
26792,20
26793,6
26794,16
26795,11
26796,19
26797,27
26798,6
26799,19
26800,26
26801,19
26802,14
26803,11
26804,26
26805,19
26806,9
26807,2
26808,26
26809,9
26810,26
26811,26
26812,0
26813,6
26814,15
26815,19
26816,19
26817,19
26818,22
26819,11
26820,20
26821,19
26822,0
26823,13
26824,26
26825,8
26826,19
26827,18
26828,22
26829,19
26830,20
26831,14
26832,19
26833,9
26834,13
26835,19
26836,18
26837,8
26838,19
26839,11
26840,19
26841,3
26842,19
26843,15
26844,20
26845,25
26846,3
26847,19
26848,20
26849,15
26850,22
26851,8
26852,19
26853,8
26854,8
26855,22
26856,25
26857,15
26858,22
26859,3
26860,8
26861,14
26862,19
26863,19
26864,19
26865,15
26866,19
26867,11
26868,3
26869,20
26870,15
26871,19
26872,1
26873,24
26874,14
26875,25
26876,6
26877,15
26878,9
26879,26
26880,19
26881,19
26882,22
26883,20
26884,20
26885,19
26886,26
26887,14
26888,19
26889,15
26890,19
26891,17
26892,3
26893,16
26894,1
26895,19
26896,19
26897,19
26898,16
26899,4
26900,15
26901,15
26902,16
26903,16
26904,26
26905,5
26906,11
26907,13
26908,8
26909,25
26910,19
26911,11
26912,22
26913,19
26914,22
26915,20
26916,11
26917,6
26918,14
26919,5
26920,9
26921,25
26922,19
26923,19
26924,22
26925,22
26926,9
26927,20
26928,24
26929,6
26930,6
26931,15
26932,26
26933,19
26934,22
26935,19
26936,22
26937,24
26938,16
26939,1
26940,3
26941,22
26942,6
26943,19
26944,11
26945,6
26946,22
26947,24
26948,19
26949,17
26950,19
26951,15
26952,19
26953,17
26954,6
26955,15
26956,20
26957,13
26958,19
26959,20
26960,24
26961,11
26962,16
26963,22
26964,16
26965,22
26966,6
26967,24
26968,26
26969,19
26970,19
26971,19
26972,19
26973,19
26974,19
26975,14
26976,2
26977,11
26978,20
26979,11
26980,3
26981,14
26982,16
26983,14
26984,22
26985,11
26986,6
26987,9
26988,19
26989,19
26990,20
26991,26
26992,16
26993,19
26994,16
26995,19
26996,6
26997,19
26998,11
26999,26
27000,22
27001,3
27002,13
27003,19
27004,1
27005,20
27006,8
27007,19
27008,19
27009,15
27010,26
27011,24
27012,19
27013,6
27014,15
27015,20
27016,14
27017,19
27018,25
27019,19
27020,8
27021,15
27022,1
27023,19
27024,22
27025,19
27026,11
27027,18
27028,19
27029,16
27030,11
27031,12
27032,19
27033,17
27034,17
27035,19
27036,7
27037,26
27038,19
27039,26
27040,15
27041,22
27042,26
27043,11
27044,20
27045,20
27046,25
27047,1
27048,11
27049,22
27050,26
27051,19
27052,14
27053,19
27054,16
27055,16
27056,15
27057,6
27058,19
27059,26
27060,19
27061,27
27062,24
27063,19
27064,4
27065,11
27066,3
27067,19
27068,11
27069,20
27070,3
27071,19
27072,19
27073,22
27074,16
27075,20
27076,22
27077,6
27078,3
27079,19
27080,9
27081,3
27082,11
27083,19
27084,14
27085,8
27086,20
27087,26
27088,19
27089,19
27090,26
27091,3
27092,19
27093,14
27094,6
27095,22
27096,19
27097,23
27098,11
27099,16
27100,6
27101,6
27102,6
27103,19
27104,20
27105,19
27106,20
27107,26
27108,20
27109,14
27110,11
27111,20
27112,26
27113,20
27114,19
27115,16
27116,16
27117,19
27118,17
27119,19
27120,3
27121,22
27122,11
27123,19
27124,24
27125,16
27126,19
27127,3
27128,6
27129,3
27130,6
27131,6
27132,22
27133,1
27134,19
27135,19
27136,19
27137,26
27138,19
27139,20
27140,19
27141,22
27142,16
27143,16
27144,19
27145,8
27146,19
27147,19
27148,19
27149,19
27150,11
27151,26
27152,12
27153,11
27154,8
27155,9
27156,8
27157,19
27158,11
27159,26
27160,22
27161,24
27162,19
27163,11
27164,26
27165,8
27166,22
27167,20
27168,19
27169,3
27170,20
27171,14
27172,22
27173,24
27174,20
27175,19
27176,13
27177,26
27178,19
27179,26
27180,17
27181,0
27182,19
27183,22
27184,19
27185,3
27186,16
27187,16
27188,14
27189,19
27190,20
27191,22
27192,22
27193,7
27194,3
27195,5
27196,26
27197,17
27198,11
27199,20
27200,19
27201,14
27202,19
27203,19
27204,20
27205,8
27206,26
27207,19
27208,3
27209,1
27210,3
27211,19
27212,11
27213,11
27214,11
27215,19
27216,19
27217,19
27218,14
27219,19
27220,19
27221,11
27222,22
27223,9
27224,11
27225,20
27226,16
27227,19
27228,19
27229,19
27230,13
27231,20
27232,16
27233,27
27234,19
27235,19
27236,9
27237,6
27238,9
27239,9
27240,9
27241,9
27242,5
27243,20
27244,22
27245,11
27246,19
27247,20
27248,21
27249,20
27250,19
27251,19
27252,19
27253,8
27254,0
27255,15
27256,19
27257,3
27258,14
27259,11
27260,1
27261,1
27262,23
27263,16
27264,8
27265,26
27266,9
27267,3
27268,19
27269,22
27270,11
27271,26
27272,6
27273,18
27274,15
27275,19
27276,1
27277,14
27278,3
27279,11
27280,14
27281,26
27282,15
27283,6
27284,6
27285,1
27286,19
27287,19
27288,19
27289,1
27290,15
27291,11
27292,11
27293,19
27294,20
27295,27
27296,19
27297,19
27298,19
27299,20
27300,1
27301,27
27302,19
27303,2
27304,3
27305,12
27306,16
27307,26
27308,11
27309,6
27310,11
27311,16
27312,5
27313,19
27314,22
27315,13
27316,8
27317,12
27318,18
27319,25
27320,16
27321,19
27322,20
27323,9
27324,20
27325,11
27326,18
27327,6
27328,26
27329,26
27330,26
27331,22
27332,22
27333,15
27334,22
27335,19
27336,20
27337,19
27338,22
27339,18
27340,3
27341,6
27342,19
27343,19
27344,19
27345,19
27346,19
27347,19
27348,19
27349,19
27350,27
27351,15
27352,1
27353,19
27354,19
27355,19
27356,22
27357,16
27358,19
27359,19
27360,20
27361,26
27362,20
27363,9
27364,8
27365,19
27366,8
27367,26
27368,18
27369,12
27370,26
27371,22
27372,19
27373,6
27374,5
27375,5
27376,25
27377,3
27378,19
27379,26
27380,20
27381,22
27382,19
27383,20
27384,26
27385,27
27386,6
27387,12
27388,11
27389,6
27390,3
27391,18
27392,6
27393,6
27394,19
27395,26
27396,26
27397,11
27398,19
27399,26
27400,2
27401,22
27402,19
27403,19
27404,26
27405,5
27406,6
27407,20
27408,16
27409,15
27410,26
27411,11
27412,22
27413,19
27414,19
27415,5
27416,5
27417,27
27418,20
27419,3
27420,19
27421,20
27422,16
27423,20
27424,4
27425,5
27426,15
27427,12
27428,22
27429,11
27430,20
27431,8
27432,11
27433,11
27434,26
27435,4
27436,19
27437,26
27438,15
27439,11
27440,25
27441,11
27442,20
27443,14
27444,13
27445,6
27446,22
27447,22
27448,1
27449,26
27450,21
27451,22
27452,20
27453,20
27454,20
27455,12
27456,19
27457,20
27458,8
27459,5
27460,18
27461,18
27462,19
27463,20
27464,20
27465,6
27466,11
27467,3
27468,11
27469,24
27470,6
27471,22
27472,19
27473,9
27474,8
27475,11
27476,26
27477,20
27478,1
27479,19
27480,11
27481,26
27482,22
27483,19
27484,19
27485,1
27486,19
27487,25
27488,26
27489,14
27490,23
27491,22
27492,20
27493,26
27494,19
27495,19
27496,19
27497,19
27498,22
27499,8
27500,15
27501,0
27502,26
27503,19
27504,19
27505,22
27506,22
27507,20
27508,19
27509,14
27510,8
27511,8
27512,16
27513,18
27514,26
27515,19
27516,19
27517,19
27518,22
27519,19
27520,26
27521,26
27522,4
27523,11
27524,12
27525,19
27526,19
27527,5
27528,3
27529,19
27530,9
27531,25
27532,14
27533,27
27534,6
27535,13
27536,19
27537,19
27538,19
27539,26
27540,24
27541,19
27542,3
27543,22
27544,19
27545,19
27546,26
27547,3
27548,19
27549,19
27550,1
27551,3
27552,15
27553,19
27554,19
27555,1
27556,8
27557,20
27558,3
27559,20
27560,1
27561,20
27562,20
27563,5
27564,8
27565,8
27566,3
27567,11
27568,22
27569,20
27570,19
27571,20
27572,15
27573,18
27574,20
27575,6
27576,19
27577,13
27578,15
27579,12
27580,19
27581,22
27582,8
27583,6
27584,11
27585,19
27586,19
27587,26
27588,26
27589,11
27590,20
27591,14
27592,22
27593,19
27594,20
27595,26
27596,0
27597,6
27598,14
27599,19
27600,11
27601,6
27602,19
27603,1
27604,24
27605,19
27606,6
27607,8
27608,6
27609,20
27610,3
27611,14
27612,10
27613,9
27614,15
27615,22
27616,11
27617,14
27618,12
27619,20
27620,6
27621,26
27622,26
27623,12
27624,11
27625,26
27626,26
27627,26
27628,19
27629,4
27630,20
27631,8
27632,24
27633,5
27634,19
27635,20
27636,20
27637,3
27638,15
27639,3
27640,6
27641,20
27642,19
27643,19
27644,26
27645,14
27646,22
27647,25
27648,6
27649,22
27650,19
27651,18
27652,26
27653,22
27654,22
27655,19
27656,19
27657,14
27658,14
27659,8
27660,24
27661,19
27662,20
27663,19
27664,25
27665,19
27666,11
27667,27
27668,0
27669,19
27670,15
27671,27
27672,5
27673,19
27674,15
27675,14
27676,19
27677,10
27678,18
27679,11
27680,19
27681,8
27682,20
27683,24
27684,19
27685,19
27686,26
27687,16
27688,20
27689,16
27690,26
27691,22
27692,19
27693,19
27694,20
27695,26
27696,24
27697,13
27698,22
27699,25
27700,26
27701,16
27702,22
27703,19
27704,26
27705,26
27706,19
27707,19
27708,5
27709,20
27710,22
27711,11
27712,18
27713,20
27714,27
27715,2
27716,26
27717,1
27718,15
27719,19
27720,19
27721,11
27722,26
27723,26
27724,19
27725,22
27726,19
27727,20
27728,3
27729,11
27730,9
27731,13
27732,20
27733,19
27734,20
27735,27
27736,24
27737,19
27738,20
27739,5
27740,19
27741,26
27742,14
27743,8
27744,26
27745,2
27746,19
27747,23
27748,6
27749,19
27750,11
27751,24
27752,9
27753,26
27754,8
27755,20
27756,16
27757,19
27758,19
27759,19
27760,22
27761,22
27762,6
27763,16
27764,6
27765,6
27766,14
27767,5
27768,19
27769,19
27770,19
27771,11
27772,11
27773,19
27774,19
27775,16
27776,8
27777,8
27778,24
27779,6
27780,22
27781,19
27782,22
27783,22
27784,20
27785,20
27786,22
27787,20
27788,20
27789,19
27790,27
27791,2
27792,19
27793,3
27794,6
27795,19
27796,3
27797,19
27798,19
27799,26
27800,9
27801,26
27802,19
27803,11
27804,11
27805,0
27806,11
27807,22
27808,19
27809,6
27810,22
27811,19
27812,6
27813,15
27814,19
27815,19
27816,19
27817,19
27818,8
27819,20
27820,20
27821,26
27822,11
27823,25
27824,11
27825,20
27826,19
27827,5
27828,11
27829,5
27830,19
27831,11
27832,25
27833,24
27834,6
27835,25
27836,15
27837,26
27838,24
27839,0
27840,19
27841,19
27842,25
27843,16
27844,26
27845,20
27846,22
27847,19
27848,24
27849,16
27850,19
27851,9
27852,19
27853,18
27854,1
27855,19
27856,1
27857,19
27858,22
27859,3
27860,19
27861,11
27862,26
27863,20
27864,16
27865,11
27866,19
27867,16
27868,21
27869,22
27870,14
27871,19
27872,15
27873,22
27874,20
27875,6
27876,5
27877,24
27878,19
27879,19
27880,19
27881,19
27882,26
27883,20
27884,3
27885,19
27886,19
27887,20
27888,15
27889,22
27890,1
27891,5
27892,20
27893,11
27894,1
27895,6
27896,20
27897,19
27898,19
27899,20
27900,16
27901,19
27902,11
27903,25
27904,19
27905,20
27906,19
27907,19
27908,11
27909,8
27910,19
27911,19
27912,5
27913,19
27914,8
27915,19
27916,6
27917,14
27918,16
27919,20
27920,20
27921,1
27922,19
27923,19
27924,19
27925,6
27926,19
27927,22
27928,19
27929,22
27930,22
27931,1
27932,19
27933,9
27934,3
27935,15
27936,26
27937,3
27938,23
27939,6
27940,3
27941,19
27942,6
27943,3
27944,11
27945,3
27946,19
27947,19
27948,20
27949,15
27950,26
27951,26
27952,22
27953,3
27954,14
27955,19
27956,6
27957,19
27958,19
27959,0
27960,19
27961,19
27962,20
27963,19
27964,21
27965,19
27966,18
27967,19
27968,19
27969,14
27970,20
27971,3
27972,22
27973,17
27974,6
27975,19
27976,6
27977,6
27978,19
27979,19
27980,14
27981,20
27982,22
27983,22
27984,26
27985,22
27986,19
27987,19
27988,11
27989,22
27990,15
27991,22
27992,26
27993,13
27994,20
27995,26
27996,22
27997,16
27998,6
27999,19
28000,11
28001,22
28002,11
28003,24
28004,3
28005,19
28006,19
28007,15
28008,3
28009,19
28010,19
28011,19
28012,24
28013,19
28014,19
28015,9
28016,20
28017,14
28018,19
28019,20
28020,24
28021,8
28022,15
28023,20
28024,6
28025,20
28026,15
28027,19
28028,3
28029,20
28030,15
28031,19
28032,26
28033,19
28034,20
28035,19
28036,6
28037,15
28038,3
28039,18
28040,6
28041,22
28042,3
28043,9
28044,26
28045,22
28046,20
28047,20
28048,12
28049,19
28050,22
28051,1
28052,3
28053,8
28054,19
28055,5
28056,15
28057,20
28058,19
28059,6
28060,19
28061,16
28062,26
28063,26
28064,11
28065,6
28066,6
28067,26
28068,6
28069,3
28070,3
28071,19
28072,19
28073,20
28074,19
28075,26
28076,26
28077,16
28078,15
28079,14
28080,15
28081,26
28082,19
28083,26
28084,15
28085,19
28086,15
28087,26
28088,15
28089,14
28090,26
28091,15
28092,14
28093,26
28094,26
28095,22
28096,20
28097,6
28098,26
28099,26
28100,1
28101,18
28102,19
28103,26
28104,19
28105,1
28106,5
28107,19
28108,0
28109,23
28110,3
28111,3
28112,20
28113,22
28114,19
28115,14
28116,24
28117,8
28118,19
28119,20
28120,19
28121,26
28122,14
28123,1
28124,22
28125,19
28126,11
28127,20
28128,20
28129,26
28130,20
28131,11
28132,20
28133,11
28134,16
28135,5
28136,14
28137,8
28138,19
28139,11
28140,14
28141,11
28142,14
28143,8
28144,11
28145,11
28146,11
28147,22
28148,19
28149,22
28150,19
28151,1
28152,8
28153,9
28154,8
28155,24
28156,12
28157,14
28158,24
28159,26
28160,5
28161,11
28162,15
28163,11
28164,11
28165,26
28166,19
28167,6
28168,20
28169,15
28170,19
28171,5
28172,26
28173,14
28174,15
28175,22
28176,20
28177,19
28178,19
28179,19
28180,24
28181,14
28182,11
28183,15
28184,26
28185,22
28186,19
28187,16
28188,11
28189,20
28190,14
28191,11
28192,11
28193,14
28194,6
28195,5
28196,19
28197,19
28198,19
28199,26
28200,19
28201,19
28202,19
28203,19
28204,11
28205,19
28206,18
28207,20
28208,20
28209,18
28210,14
28211,20
28212,27
28213,26
28214,14
28215,3
28216,20
28217,19
28218,15
28219,20
28220,19
28221,24
28222,18
28223,20
28224,1
28225,11
28226,27
28227,8
28228,1
28229,11
28230,15
28231,16
28232,1
28233,19
28234,16
28235,8
28236,8
28237,22
28238,3
28239,19
28240,18
28241,24
28242,6
28243,19
28244,16
28245,15
28246,20
28247,11
28248,1
28249,26
28250,11
28251,26
28252,11
28253,14
28254,11
28255,15
28256,11
28257,3
28258,19
28259,11
28260,0
28261,11
28262,14
28263,11
28264,20
28265,11
28266,26
28267,26
28268,3
28269,19
28270,20
28271,6
28272,19
28273,14
28274,26
28275,19
28276,19
28277,22
28278,11
28279,19
28280,16
28281,19
28282,16
28283,1
28284,19
28285,5
28286,3
28287,26
28288,19
28289,11
28290,26
28291,3
28292,19
28293,19
28294,19
28295,22
28296,25
28297,8
28298,11
28299,26
28300,19
28301,19
28302,25
28303,6
28304,11
28305,11
28306,26
28307,6
28308,19
28309,18
28310,11
28311,19
28312,20
28313,16
28314,16
28315,5
28316,11
28317,6
28318,22
28319,8
28320,10
28321,19
28322,25
28323,19
28324,20
28325,13
28326,1
28327,19
28328,22
28329,6
28330,22
28331,24
28332,19
28333,15
28334,6
28335,3
28336,19
28337,19
28338,5
28339,19
28340,3
28341,19
28342,14
28343,11
28344,5
28345,25
28346,3
28347,1
28348,3
28349,22
28350,22
28351,8
28352,25
28353,6
28354,26
28355,19
28356,5
28357,19
28358,11
28359,26
28360,19
28361,26
28362,22
28363,19
28364,22
28365,19
28366,22
28367,11
28368,3
28369,11
28370,22
28371,19
28372,26
28373,20
28374,19
28375,9
28376,19
28377,19
28378,19
28379,13
28380,11
28381,22
28382,24
28383,20
28384,19
28385,8
28386,22
28387,9
28388,19
28389,8
28390,5
28391,6
28392,26
28393,19
28394,11
28395,22
28396,8
28397,19
28398,18
28399,5
28400,19
28401,19
28402,20
28403,22
28404,19
28405,15
28406,3
28407,19
28408,19
28409,24
28410,25
28411,19
28412,19
28413,3
28414,19
28415,20
28416,22
28417,1
28418,6
28419,22
28420,20
28421,19
28422,1
28423,22
28424,14
28425,25
28426,26
28427,20
28428,11
28429,26
28430,15
28431,19
28432,12
28433,20
28434,19
28435,25
28436,21
28437,19
28438,20
28439,19
28440,19
28441,14
28442,15
28443,8
28444,3
28445,20
28446,26
28447,22
28448,26
28449,15
28450,8
28451,19
28452,1
28453,20
28454,22
28455,6
28456,19
28457,14
28458,11
28459,24
28460,3
28461,6
28462,19
28463,19
28464,19
28465,19
28466,19
28467,3
28468,17
28469,17
28470,6
28471,26
28472,1
28473,15
28474,1
28475,3
28476,1
28477,19
28478,3
28479,19
28480,3
28481,16
28482,11
28483,22
28484,6
28485,20
28486,19
28487,20
28488,3
28489,19
28490,22
28491,8
28492,19
28493,26
28494,19
28495,13
28496,1
28497,11
28498,19
28499,24
28500,26
28501,26
28502,19
28503,25
28504,11
28505,7
28506,3
28507,1
28508,19
28509,20
28510,20
28511,12
28512,26
28513,18
28514,14
28515,16
28516,20
28517,1
28518,17
28519,26
28520,20
28521,20
28522,22
28523,19
28524,26
28525,16
28526,11
28527,11
28528,15
28529,25
28530,3
28531,20
28532,26
28533,20
28534,19
28535,25
28536,20
28537,16
28538,27
28539,25
28540,22
28541,14
28542,6
28543,11
28544,19
28545,15
28546,20
28547,1
28548,21
28549,8
28550,18
28551,22
28552,19
28553,25
28554,7
28555,5
28556,19
28557,16
28558,11
28559,12
28560,13
28561,19
28562,22
28563,5
28564,19
28565,19
28566,19
28567,19
28568,19
28569,22
28570,14
28571,19
28572,22
28573,19
28574,6
28575,11
28576,3
28577,19
28578,6
28579,12
28580,19
28581,19
28582,22
28583,20
28584,15
28585,20
28586,20
28587,5
28588,26
28589,27
28590,19
28591,5
28592,11
28593,26
28594,13
28595,19
28596,19
28597,26
28598,24
28599,11
28600,19
28601,24
28602,19
28603,20
28604,19
28605,6
28606,20
28607,26
28608,20
28609,22
28610,11
28611,16
28612,11
28613,8
28614,18
28615,20
28616,20
28617,22
28618,6
28619,22
28620,22
28621,26
28622,9
28623,3
28624,1
28625,5
28626,1
28627,1
28628,9
28629,12
28630,20
28631,15
28632,19
28633,14
28634,9
28635,7
28636,19
28637,26
28638,19
28639,3
28640,6
28641,18
28642,19
28643,18
28644,19
28645,16
28646,18
28647,26
28648,19
28649,3
28650,3
28651,20
28652,26
28653,19
28654,20
28655,19
28656,19
28657,26
28658,11
28659,16
28660,1
28661,19
28662,25
28663,15
28664,16
28665,14
28666,19
28667,9
28668,1
28669,15
28670,11
28671,22
28672,7
28673,20
28674,6
28675,26
28676,19
28677,1
28678,19
28679,25
28680,1
28681,3
28682,8
28683,19
28684,8
28685,6
28686,26
28687,3
28688,11
28689,15
28690,24
28691,20
28692,26
28693,18
28694,3
28695,16
28696,26
28697,20
28698,19
28699,1
28700,19
28701,19
28702,19
28703,19
28704,6
28705,11
28706,27
28707,20
28708,11
28709,3
28710,19
28711,22
28712,11
28713,26
28714,5
28715,19
28716,20
28717,3
28718,3
28719,22
28720,1
28721,26
28722,19
28723,2
28724,2
28725,3
28726,19
28727,1
28728,15
28729,11
28730,19
28731,24
28732,1
28733,19
28734,8
28735,19
28736,14
28737,26
28738,22
28739,26
28740,19
28741,26
28742,5
28743,19
28744,26
28745,9
28746,23
28747,11
28748,10
28749,20
28750,16
28751,22
28752,19
28753,19
28754,3
28755,5
28756,11
28757,16
28758,14
28759,3
28760,6
28761,4
28762,1
28763,19
28764,19
28765,24
28766,26
28767,26
28768,6
28769,19
28770,3
28771,7
28772,26
28773,9
28774,19
28775,19
28776,25
28777,19
28778,19
28779,6
28780,22
28781,20
28782,19
28783,19
28784,19
28785,10
28786,1
28787,11
28788,14
28789,19
28790,9
28791,25
28792,8
28793,6
28794,19
28795,22
28796,3
28797,3
28798,24
28799,26
28800,24
28801,15
28802,12
28803,19
28804,14
28805,26
28806,22
28807,14
28808,3
28809,18
28810,8
28811,14
28812,16
28813,8
28814,20
28815,16
28816,15
28817,6
28818,1
28819,19
28820,9
28821,13
28822,15
28823,22
28824,20
28825,22
28826,19
28827,25
28828,22
28829,19
28830,16
28831,15
28832,22
28833,22
28834,19
28835,19
28836,9
28837,27
28838,19
28839,22
28840,3
28841,18
28842,3
28843,19
28844,22
28845,19
28846,0
28847,4
28848,19
28849,26
28850,19
28851,19
28852,20
28853,19
28854,19
28855,25
28856,11
28857,26
28858,20
28859,8
28860,6
28861,1
28862,19
28863,6
28864,26
28865,16
28866,20
28867,19
28868,24
28869,1
28870,27
28871,26
28872,19
28873,22
28874,20
28875,2
28876,3
28877,6
28878,22
28879,15
28880,20
28881,3
28882,11
28883,26
28884,6
28885,19
28886,20
28887,26
28888,22
28889,26
28890,19
28891,16
28892,15
28893,11
28894,15
28895,27
28896,25
28897,6
28898,19
28899,5
28900,27
28901,19
28902,11
28903,20
28904,20
28905,18
28906,19
28907,26
28908,22
28909,19
28910,3
28911,26
28912,19
28913,19
28914,19
28915,18
28916,20
28917,13
28918,19
28919,19
28920,22
28921,26
28922,19
28923,22
28924,27
28925,20
28926,13
28927,16
28928,11
28929,1
28930,24
28931,26
28932,3
28933,19
28934,11
28935,8
28936,26
28937,19
28938,11
28939,19
28940,16
28941,26
28942,19
28943,20
28944,9
28945,11
28946,26
28947,19
28948,3
28949,20
28950,19
28951,9
28952,6
28953,15
28954,16
28955,0
28956,24
28957,19
28958,8
28959,14
28960,12
28961,18
28962,26
28963,19
28964,14
28965,19
28966,18
28967,11
28968,20
28969,1
28970,8
28971,18
28972,19
28973,8
28974,19
28975,20
28976,26
28977,6
28978,19
28979,3
28980,2
28981,11
28982,16
28983,27
28984,19
28985,22
28986,19
28987,25
28988,19
28989,1
28990,19
28991,11
28992,5
28993,22
28994,26
28995,6
28996,19
28997,14
28998,8
28999,11
29000,5
29001,5
29002,20
29003,10
29004,14
29005,15
29006,3
29007,26
29008,26
29009,19
29010,22
29011,11
29012,19
29013,19
29014,2
29015,19
29016,3
29017,9
29018,1
29019,19
29020,19
29021,19
29022,19
29023,26
29024,19
29025,19
29026,14
29027,15
29028,3
29029,20
29030,26
29031,8
29032,19
29033,15
29034,19
29035,19
29036,24
29037,5
29038,22
29039,19
29040,19
29041,19
29042,5
29043,3
29044,19
29045,18
29046,15
29047,22
29048,19
29049,18
29050,5
29051,19
29052,6
29053,19
29054,6
29055,26
29056,8
29057,3
29058,20
29059,11
29060,19
29061,19
29062,25
29063,22
29064,6
29065,6
29066,22
29067,11
29068,8
29069,26
29070,19
29071,13
29072,16
29073,6
29074,19
29075,2
29076,1
29077,22
29078,10
29079,18
29080,22
29081,20
29082,22
29083,7
29084,20
29085,19
29086,11
29087,20
29088,20
29089,19
29090,27
29091,20
29092,19
29093,1
29094,11
29095,11
29096,13
29097,18
29098,19
29099,26
29100,11
29101,26
29102,8
29103,20
29104,20
29105,11
29106,15
29107,18
29108,3
29109,26
29110,15
29111,13
29112,19
29113,19
29114,22
29115,3
29116,19
29117,19
29118,14
29119,16
29120,19
29121,1
29122,11
29123,22
29124,8
29125,19
29126,9
29127,6
29128,19
29129,19
29130,26
29131,19
29132,20
29133,24
29134,14
29135,14
29136,6
29137,16
29138,13
29139,26
29140,26
29141,11
29142,0
29143,6
29144,22
29145,19
29146,19
29147,16
29148,19
29149,22
29150,1
29151,3
29152,20
29153,19
29154,19
29155,19
29156,19
29157,16
29158,20
29159,16
29160,20
29161,11
29162,7
29163,6
29164,5
29165,18
29166,2
29167,20
29168,16
29169,15
29170,22
29171,19
29172,19
29173,20
29174,3
29175,3
29176,19
29177,22
29178,3
29179,19
29180,5
29181,22
29182,22
29183,11
29184,10
29185,19
29186,11
29187,6
29188,9
29189,19
29190,13
29191,1
29192,19
29193,19
29194,19
29195,6
29196,23
29197,6
29198,19
29199,19
29200,19
29201,19
29202,3
29203,19
29204,15
29205,3
29206,19
29207,19
29208,26
29209,11
29210,19
29211,19
29212,27
29213,11
29214,15
29215,16
29216,22
29217,22
29218,3
29219,19
29220,9
29221,10
29222,19
29223,5
29224,20
29225,22
29226,15
29227,12
29228,19
29229,20
29230,26
29231,19
29232,19
29233,24
29234,5
29235,3
29236,3
29237,3
29238,26
29239,19
29240,6
29241,20
29242,15
29243,24
29244,19
29245,19
29246,6
29247,4
29248,8
29249,25
29250,15
29251,20
29252,19
29253,19
29254,3
29255,11
29256,15
29257,15
29258,7
29259,11
29260,18
29261,19
29262,1
29263,19
29264,14
29265,14
29266,19
29267,20
29268,15
29269,20
29270,19
29271,19
29272,19
29273,5
29274,20
29275,11
29276,1
29277,15
29278,21
29279,18
29280,13
29281,19
29282,20
29283,15
29284,3
29285,20
29286,12
29287,11
29288,26
29289,6
29290,19
29291,26
29292,26
29293,8
29294,5
29295,1
29296,9
29297,8
29298,22
29299,22
29300,22
29301,19
29302,14
29303,19
29304,20
29305,20
29306,22
29307,19
29308,9
29309,16
29310,19
29311,15
29312,19
29313,19
29314,22
29315,24
29316,14
29317,1
29318,8
29319,22
29320,20
29321,19
29322,6
29323,27
29324,20
29325,1
29326,19
29327,3
29328,3
29329,15
29330,22
29331,1
29332,15
29333,11
29334,19
29335,3
29336,19
29337,13
29338,1
29339,27
29340,0
29341,19
29342,6
29343,26
29344,19
29345,19
29346,19
29347,6
29348,11
29349,19
29350,22
29351,3
29352,19
29353,19
29354,11
29355,15
29356,15
29357,19
29358,19
29359,20
29360,15
29361,0
29362,20
29363,7
29364,3
29365,19
29366,19
29367,19
29368,8
29369,8
29370,15
29371,19
29372,16
29373,1
29374,19
29375,1
29376,3
29377,6
29378,19
29379,19
29380,15
29381,16
29382,11
29383,11
29384,19
29385,26
29386,19
29387,19
29388,19
29389,19
29390,19
29391,19
29392,19
29393,16
29394,19
29395,11
29396,9
29397,9
29398,15
29399,3
29400,22
29401,19
29402,15
29403,22
29404,2
29405,20
29406,14
29407,22
29408,21
29409,19
29410,15
29411,19
29412,20
29413,0
29414,15
29415,23
29416,19
29417,22
29418,9
29419,20
29420,16
29421,26
29422,22
29423,11
29424,6
29425,3
29426,18
29427,9
29428,19
29429,26
29430,26
29431,19
29432,19
29433,20
29434,19
29435,11
29436,20
29437,19
29438,7
29439,19
29440,22
29441,26
29442,19
29443,3
29444,22
29445,26
29446,16
29447,19
29448,3
29449,6
29450,24
29451,8
29452,19
29453,19
29454,19
29455,26
29456,16
29457,19
29458,26
29459,6
29460,3
29461,0
29462,15
29463,19
29464,24
29465,25
29466,17
29467,16
29468,19
29469,11
29470,20
29471,19
29472,19
29473,19
29474,18
29475,19
29476,8
29477,1
29478,20
29479,11
29480,26
29481,19
29482,3
29483,20
29484,6
29485,19
29486,20
29487,6
29488,14
29489,5
29490,4
29491,15
29492,11
29493,19
29494,15
29495,19
29496,19
29497,19
29498,22
29499,1
29500,19
29501,8
29502,26
29503,15
29504,19
29505,20
29506,19
29507,19
29508,11
29509,16
